1,66,Jun 14,CHC,,MIL,W,5-4,8-8,,99,0.2,1,0,0,0,1,0,0,0.00,3,13,10,1,2,1,1,1,0,0,,1,1,0,0,0,3,1,0,0,0,0,0,.44,-0.038,-0.35, 8t -2- 1 out d2, 8t 3 out d3
2,67,Jun 15,CHC,,MIL,L,5-9,7-7,,0,0.2,1,0,0,1,1,0,0,0.00,4,16,11,1,1,0,2,1,0,0,,2,2,0,0,0,3,0,0,0,0,0,0,1.89,-0.145,-1.13, 7t 12- 1 out d1, 7t 3 out d3
3,70,Jun 18,CHC,,NYY,L,3-4,7-7,,2,1.0,0,0,0,1,0,0,0,0.00,4,14,5,0,0,2,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.74,0.051,0.46, 7t --- 0 out d1, 7t 3 out d1
4,71,Jun 19,CHC,,NYY,L,4-10,8-8,,0,0.1,2,1,1,0,0,1,0,3.38,3,11,7,1,0,1,2,1,0,0,,2,2,0,0,0,3,0,0,0,0,0,0,.98,-0.181,-1.69, 8t 1-3 0 out tie, 8t 1-- 1 out d3
5,74,Jun 22,CHC,@,CHW,L,3-4,6-6,,2,1.0,0,0,0,0,1,0,0,2.45,3,14,7,4,0,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.64,0.050,0.53, 6b --- 0 out d1, 6b 3 out d1
6,75,Jun 24,CHC,@,KCR,W,6-4,7-7,,1,0.1,0,0,0,2,0,0,0,2.25,3,12,4,0,2,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,1.73,0.021,0.10, 7b --- 2 out tie, 7b 3 out tie
7,77,Jun 26,CHC,@,KCR,L,3-6,8-GF(8),,1,1.0,3,0,0,1,1,0,0,1.80,6,25,17,2,4,1,3,2,0,0,,0,0,0,1,0,5,0,0,0,0,0,0,.15,0.006,0.50, 8b --- 0 out d3, 8b end d 3
8,79,Jun 28(1),CHC,,SFG,L,7-13,5-6,,1,1.2,4,2,2,1,1,0,0,4.05,10,41,24,6,3,3,5,3,1,0,,3,3,1,0,0,8,1,0,0,1,1,1,.16,-0.065,-3.01, 5t 123 1 out d4, 6t 3 out d6
9,88,Jul 6,CHC,@,WSN,L,4-5,5-6,,7,2.0,1,0,0,1,3,0,0,3.12,8,40,26,4,6,3,1,0,1,0,,2,0,0,0,0,7,1,0,1,0,0,0,1.17,0.153,1.89, 5b 12- 0 out d2, 6b 3 out tie
10,92,Jul 10,CHC,@,PIT,L,1-9,5-5,,3,1.0,0,0,0,0,0,0,0,2.79,3,8,6,1,2,2,1,0,0,0,,1,1,0,0,0,2,0,0,0,0,1,0,.03,0.002,0.34, 5b --3 0 out d4, 5b 3 out d5
