1,Apr 1,SDP,,NYM,W,12-5,GS,40,8.0,1,1,1,3,0,3B
2,Apr 2,SDP,,NYM,W,6-5,CG,48,12.0,3,1,0,4,0,3B
3,Apr 3,SDP,,NYM,L,1-4,CG,39,9.0,2,3,0,5,0,3B
4,Apr 4,SDP,,PHI,W,13-3,GS,27,7.0,0,1,0,1,0,3B
5,Apr 5,SDP,,PHI,W,4-1,CG,29,9.0,0,1,0,1,0,3B
6,Apr 6,SDP,,PHI,L,2-3,CG,35,9.0,1,2,0,3,1,3B
7,Apr 7,SDP,,PIT,W,3-2,CG,37,10.0,1,2,0,3,0,3B
8,Apr 8,SDP,,PIT,L,0-2,CG,42,9.0,0,4,0,4,0,3B
9,Apr 9,SDP,,PIT,L,2-4,CG,37,9.0,2,2,0,4,0,3B
10,Apr 11,SDP,@,PHI,W,8-3,CG,39,9.0,0,5,1,6,1,3B
11,Apr 13,SDP,@,PHI,W,3-1,CG,33,9.0,1,0,0,1,0,3B
12,Apr 15,SDP,@,PIT,L,2-3,CG,37,8.1,0,4,0,4,0,3B
13,Apr 16,SDP,@,PIT,W,7-5,CG,40,9.0,1,3,0,4,0,3B
14,Apr 19 (1),SDP,,STL,L,0-1,CG,37,9.0,2,3,0,5,0,3B
15,Apr 19 (2),SDP,,STL,L,1-2,CG,37,9.0,0,2,0,2,0,3B
16,Apr 20,SDP,,STL,W,8-2,GS,15,4.0,0,2,0,2,0,3B
19 (2),Apr 25,SDP,@,ATL,L,4-5,CG,33,8.0,0,1,0,1,0,3B
20,Apr 26,SDP,@,ATL,L,2-3,CG,38,9.0,0,3,0,3,0,3B
21,Apr 27,SDP,@,ATL,L,0-2,CG,21,4.1,0,2,0,2,0,3B
22,Apr 28,SDP,@,FLA,L,9-12,CG,47,8.0,2,4,0,6,2,3B
24 (1),Apr 30,SDP,@,NYM,L,2-6,CG,36,8.0,0,2,0,2,1,3B
25,May 1,SDP,@,NYM,W,7-3,GS,31,8.0,0,3,0,3,0,3B
26,May 2,SDP,,MON,L,4-5,CG,38,9.0,1,4,0,5,1,3B
27,May 3,SDP,,MON,W,1-0,CG,32,9.0,1,1,0,2,0,3B
28,May 4,SDP,,MON,L,3-9,CG,47,9.0,1,3,0,4,0,3B
29,May 6,SDP,,CHC,L,1-2,CG,32,9.0,1,5,0,6,0,3B
30,May 7,SDP,,CHC,W,6-3,CG,37,9.0,1,2,0,3,1,3B
31,May 8,SDP,,CHC,L,2-6,CG,41,9.0,1,5,0,6,0,3B
32,May 9,SDP,,CIN,L,2-7,CG,41,9.0,1,2,1,4,0,3B
33,May 10,SDP,,CIN,W,9-6,CG,40,9.0,1,6,0,7,0,3B
34,May 11,SDP,,CIN,W,5-4,GS,20,5.0,1,1,0,2,0,3B
49 (14),May 27,SDP,,ATL,L,2-9,CG,40,9.0,2,2,0,4,0,3B
50,May 29,SDP,@,HOU,L,6-10,CG,46,8.0,1,4,1,6,0,3B
51,May 30,SDP,@,HOU,W,9-2,GS,26,7.0,0,1,0,1,0,3B
52,May 31,SDP,@,HOU,W,12-5,CG,39,9.0,1,3,0,4,0,3B
53,Jun 1,SDP,@,HOU,W,6-3,CG,41,9.0,0,1,0,1,0,3B
54,Jun 2,SDP,@,ATL,W,5-4,CG,39,9.0,3,2,0,5,1,3B
55,Jun 3,SDP,@,ATL,W,5-2,CG,40,9.0,0,4,0,4,0,3B
56,Jun 4,SDP,@,COL,W,7-5,CG,41,9.0,1,3,0,4,0,3B
57,Jun 5,SDP,@,COL,L,7-9,GS,20,4.0,0,1,0,1,0,3B
58,Jun 6,SDP,,HOU,L,7-8,CG,45,9.0,0,2,0,2,0,3B
59,Jun 7,SDP,,HOU,W,5-4,CG,44,10.0,0,5,0,5,0,3B
60,Jun 8,SDP,,HOU,L,0-9,GS,37,7.0,0,3,0,3,0,3B
61,Jun 9,SDP,,STL,L,1-9,CG,44,9.0,0,2,0,2,1,3B
62,Jun 10,SDP,,STL,W,6-5,CG,50,12.0,0,0,0,0,0,3B
63,Jun 11,SDP,,STL,L,3-8,CG,44,9.0,2,2,0,4,0,3B
64,Jun 12,SDP,@,ANA,L,4-8,CG,43,8.0,0,4,0,4,0,3B
65,Jun 13,SDP,@,ANA,W,8-7,CG,60,14.0,1,1,0,2,0,3B
66,Jun 14,SDP,@,TEX,L,6-8,CG,35,8.0,0,4,0,4,1,3B
68 (1),Jun 17,SDP,,OAK,L,3-10,CG,46,9.0,0,2,0,2,0,3B
69,Jun 18,SDP,,OAK,L,9-11,GS,25,6.0,1,1,0,2,0,3B
73 (3),Jun 22,SDP,,COL,W,4-2,CG,34,9.0,1,2,0,3,0,3B
74,Jun 23,SDP,@,SFG,W,11-6,CG,42,9.0,1,1,0,2,0,3B
75,Jun 24,SDP,@,SFG,L,1-4,CG,33,8.0,0,1,0,1,0,3B
76,Jun 25,SDP,@,SFG,L,7-14,CG,48,8.0,0,0,1,1,0,3B
77,Jun 26,SDP,@,LAD,W,9-7,CG,41,9.0,3,2,0,5,0,3B
78,Jun 27,SDP,@,LAD,W,7-5,CG,41,9.0,3,3,0,6,0,3B
79,Jun 28,SDP,@,LAD,W,9-3,GS,34,8.0,0,2,0,2,0,3B
81 (1),Jun 30,SDP,@,OAK,W,15-6,GS,23,5.0,0,1,0,1,0,3B
82,Jul 1,SDP,@,OAK,L,6-8,CG,46,8.0,0,0,0,0,0,3B
83,Jul 2,SDP,,SEA,W,8-5,CG,42,9.0,0,2,0,2,1,3B
84,Jul 3,SDP,,SEA,W,10-8,GS,8,2.0,1,0,1,2,0,3B
88 (3),Jul 10,SDP,@,COL,W,11-5,CG,36,9.0,1,2,0,3,0,3B
89,Jul 11,SDP,@,COL,L,5-6,CG,49,10.2,1,0,2,3,0,3B
90,Jul 12,SDP,@,COL,W,11-7,CG,45,9.0,1,2,0,3,0,3B
91,Jul 13,SDP,@,COL,W,13-11,CG,45,9.0,0,3,0,3,0,3B
92,Jul 14,SDP,,SFG,W,5-3,CG,39,9.0,0,4,0,4,0,3B
93,Jul 15,SDP,,SFG,L,2-16,GS,37,6.1,1,0,1,2,0,3B
94,Jul 16,SDP,@,STL,W,4-3,CG,34,9.0,1,3,0,4,1,3B
95,Jul 17,SDP,@,STL,W,3-1,CG,35,9.0,1,5,0,6,0,3B
96,Jul 18,SDP,@,FLA,W,5-3,CG,38,9.0,1,2,0,3,1,3B
97,Jul 19,SDP,@,FLA,L,5-8,GS,32,6.0,2,0,0,2,0,3B
98,Jul 20,SDP,@,FLA,W,3-0,CG,36,9.0,0,6,0,6,0,3B
100 (1),Jul 22,SDP,,PIT,W,3-2,CG,35,9.0,2,1,0,3,1,3B
101,Jul 23,SDP,,PIT,W,9-1,CG,33,9.0,0,4,0,4,1,3B
102,Jul 24,SDP,,PIT,W,8-6,CG,36,9.0,1,1,0,2,0,3B
103,Jul 25,SDP,,NYM,L,2-4,CG,38,9.0,0,3,2,5,0,3B
104,Jul 26,SDP,,NYM,W,5-3,CG,36,9.0,0,2,0,2,0,3B
105,Jul 27,SDP,,NYM,W,5-3,CG,38,9.0,0,2,0,2,0,3B
106,Jul 28,SDP,,PHI,L,4-8,CG,45,9.0,1,1,0,2,0,3B
107,Jul 29,SDP,,PHI,L,5-6,CG,42,9.0,1,2,0,3,0,3B
108,Jul 31,SDP,@,MON,L,2-9,GS,19,3.0,1,0,2,3,0,3B
109,Aug 1,SDP,@,MON,W,8-2,CG,31,9.0,0,1,0,1,0,3B
110,Aug 2,SDP,@,MON,L,0-6,CG,36,8.0,0,4,0,4,0,3B
111,Aug 3,SDP,@,MON,L,3-6,CG,39,8.0,1,3,0,4,0,3B
112,Aug 5,SDP,@,CIN,L,3-7,CG,38,8.0,0,1,0,1,1,3B
113,Aug 6,SDP,@,CIN,W,6-3,CG,40,9.0,0,2,0,2,1,3B
114,Aug 7,SDP,@,CIN,L,0-7,CG,39,8.0,0,2,0,2,0,3B
115,Aug 8,SDP,@,CHC,L,1-3,CG,35,8.0,0,1,0,1,0,3B
116,Aug 9,SDP,@,CHC,W,7-5,CG,39,9.0,1,5,1,7,1,3B
117,Aug 10,SDP,@,CHC,W,4-3,CG,40,9.0,0,2,0,2,0,3B
118,Aug 11,SDP,,MON,L,3-6,CG,41,9.0,0,3,0,3,0,3B
119,Aug 12,SDP,,MON,W,6-4,CG,37,9.0,2,2,1,5,0,3B
120,Aug 13,SDP,,CIN,L,0-2,CG,34,9.0,1,3,0,4,0,3B
121,Aug 14,SDP,,CIN,W,5-4,CG,43,10.0,0,1,1,2,0,3B
122,Aug 15,SDP,,CHC,W,5-1,CG,31,9.0,0,3,0,3,0,3B
123,Aug 16,SDP,,CHC,W,4-3,CG,40,10.0,2,1,0,3,0,3B
124,Aug 17,SDP,,CHC,L,5-6,GS,27,6.0,2,2,1,5,0,3B
125,Aug 19,SDP,@,PIT,L,3-5,CG,33,8.0,0,3,0,3,0,3B
126,Aug 20,SDP,@,PIT,L,3-7,CG,40,8.0,0,4,0,4,0,3B
127,Aug 21,SDP,@,PIT,W,9-4,CG,36,9.0,0,1,0,1,0,3B
128,Aug 22,SDP,@,NYM,L,8-9,CG,50,10.2,1,0,0,1,0,3B
129,Aug 23,SDP,@,NYM,L,5-9,CG,38,8.0,0,1,1,2,0,3B
130,Aug 24,SDP,@,NYM,W,3-2,CG,36,9.0,1,3,0,4,0,3B
131,Aug 25 (1),SDP,@,PHI,L,1-10,GS,30,5.0,2,2,0,4,0,3B
132,Aug 25 (2),SDP,@,PHI,L,4-6,CG,36,8.0,1,2,0,3,0,3B
133,Aug 26,SDP,@,PHI,L,2-4,CG,33,8.0,1,2,0,3,0,3B
134,Aug 27,SDP,@,PHI,L,6-7,CG,53,11.2,1,2,0,3,0,3B
135,Aug 28,SDP,,ANA,W,9-2,GS,30,8.0,0,2,0,2,0,3B
136,Aug 29,SDP,,ANA,L,1-3,CG,35,9.0,2,2,0,4,0,3B
137,Aug 30,SDP,,TEX,W,4-1,CG,34,9.0,2,0,0,2,0,3B
138,Aug 31,SDP,,TEX,W,5-3,CG,36,9.0,0,1,0,1,1,3B
139,Sep 1,SDP,@,SEA,L,6-9,CG,41,8.0,3,5,0,8,0,3B
140,Sep 3,SDP,@,SEA,W,6-5,CG,40,9.0,0,1,1,2,0,3B
141,Sep 4,SDP,,ATL,L,7-8,CG,53,11.0,0,2,0,2,0,3B
142,Sep 5,SDP,,ATL,W,6-2,CG,32,9.0,0,1,1,2,0,3B
143,Sep 6,SDP,,ATL,L,1-9,GS,23,4.0,0,2,1,3,0,3B
144,Sep 7,SDP,,ATL,L,0-4,CG,35,9.0,0,4,0,4,0,3B
145,Sep 9,SDP,,FLA,W,7-6,CG,53,13.0,1,5,1,7,0,3B
148 (2),Sep 13,SDP,@,STL,W,8-3,GS,23,5.0,0,2,0,2,0,3B
149,Sep 14,SDP,@,STL,L,4-10,CG,41,8.0,0,0,0,0,0,3B
150,Sep 15,SDP,@,HOU,W,4-3,CG,42,9.0,1,3,0,4,0,3B
151,Sep 16,SDP,@,HOU,L,3-15,GS,28,4.0,0,1,0,1,0,3B
152,Sep 17,SDP,,COL,W,5-4,CG,34,9.0,0,1,0,1,0,3B
153,Sep 18,SDP,,COL,W,7-6,CG,42,9.0,1,2,0,3,1,3B
154,Sep 19,SDP,,SFG,L,4-7,CG,43,9.0,1,4,0,5,0,3B
155,Sep 20,SDP,,SFG,W,12-2,GS,18,5.0,0,0,0,0,0,3B
156,Sep 21,SDP,,SFG,L,5-8,CG,41,9.0,0,3,0,3,0,3B
157,Sep 22,SDP,,SFG,L,5-11,CG,42,9.0,0,1,0,1,0,3B
158,Sep 23,SDP,@,LAD,L,2-6,CG,34,8.0,1,1,0,2,0,3B
159,Sep 24,SDP,@,LAD,W,4-1,CG,33,9.0,0,3,0,3,0,3B
160,Sep 26,SDP,@,SFG,L,4-17,GS,36,5.0,0,0,2,2,0,3B
161,Sep 27,SDP,@,SFG,L,1-6,CG,38,8.0,0,3,0,3,0,3B
