1,93 (92),Jul 29,BSN,,CHC,W,3-2,0-GF,1,1,1,1,0,0,0,0,0,,0,0,0,,,,0,,1.000,1.000,1.000,2.000,9,PH
2,95 (1),Aug 1,BSN,,PIT,L,0-2,0-0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,1,,1.000,1.000,1.000,2.000,7,PR
