10 (9),Apr 25,BSN,,BRO,L,1-7,CG,0,9.0,3,3,0,6,0,
17 (6),May 6,BSN,,PIT,W,3-2,CG,0,10.0,5,0,0,5,0,
40 (22),Jun 5,BSN,@,CHC,W,8-4,CG,0,9.0,6,2,1,9,0,
50 (9),Jun 15,BSN,@,CIN,L,1-2,GF,0, ,3,3,0,6,0,
59 (8),Jun 25 (1),BSN,@,NYG,L,1-5,GF,0, ,1,1,0,2,0,
60,Jun 25 (2),BSN,@,NYG,W,4-3,CG,0,9.0,5,0,0,5,0,
62 (1),Jun 26 (2),BSN,@,NYG,L,3-11,GF,0, ,1,1,0,2,0,
67 (4),Jul 2,BSN,@,BRO,L,3-15,GF,0, ,1,0,1,2,0,
89 (21),Jul 26,BSN,@,CHC,W,2-1,CG,0,9.0,6,1,0,7,0,
91 (1),Jul 28,BSN,@,CHC,L,4-9,CG,0,8.0,3,3,0,6,0,
100 (8),Aug 7,BSN,@,PIT,L,3-4,CG,0,9.2,4,2,0,6,0,
101,Aug 8,BSN,@,PIT,L,2-4,CG,0,8.0,3,1,0,4,0,
