5,41,May 26,TEX,@,CAL,W,6-5,7-7,,99,0.0,0,0,0,0,0,0,0,---,0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,.31,-0.001,-0.04, 7b -2- 2 out d3, 7b --3 2 out d3
6,42,May 27,TEX,@,CAL,L,0-2,6-GF(8),,0,3.0,2,1,1,0,2,0,0,3.00,12,5,3,0,0,2,,0,0,0,0,0,12,0,0,0,0,0,0,.60,0.030,0.46, 6b --- 0 out d1, 8b end d 2
7,45,May 31,TEX,,OAK,L,3-4,8-GF,,3,1.2,0,0,0,0,2,0,0,1.93,5,1,2,0,0,0,,1,0,0,0,0,5,0,0,0,0,0,0,.30,0.047,1.41, 8t --3 1 out d3, 9t end d 2
8,51,Jun 5,TEX,,KCR,L,0-8,8-GF,,4,2.0,2,2,2,2,0,0,0,4.05,9,3,2,1,0,2,,0,0,1,0,0,7,0,0,0,1,0,0,.03,-0.005,-1.04, 8t --- 0 out d6, 9t end d 8
9,54,Jun 8,TEX,,KCR,L,4-5,8-GF,L(0-1),2,1.2,2,2,2,0,1,1,0,5.40,6,1,2,0,0,2,,2,0,0,0,0,6,0,0,0,1,0,0,1.93,-0.239,-0.63, 8t 12- 1 out tie, 9t end d 2
10,56,Jun 11,TEX,@,MIL,L,1-7,8-8,,2,0.0,1,1,1,0,0,0,0,6.48,1,1,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,.14,-0.006,-0.61, 8b 1-- 0 out d3, 8b 12- 0 out d3
11,57,Jun 12,TEX,@,MIL,L,1-8,8-GF(8),,0,0.1,0,0,0,0,0,0,0,6.23,1,1,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,.00,0.000,0.32, 8b -2- 2 out d7, 8b end d 7
12,59,Jun 14,TEX,@,TOR,L,6-7,9-GF,BL(0-2),1,0.2,0,1,0,2,0,0,0,5.79,5,2,1,0,0,0,,1,1,0,0,0,1,0,0,1,0,1,1,6.31,-0.656,-1.53, 9b 1-- 0 out a1, 9b end d 1
13,61,Jun 16,TEX,@,KCR,W,6-3,8-8,W(1-2),1,0.1,0,0,0,0,0,0,0,5.59,1,1,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,.18,0.005,0.32, 8b -2- 2 out d3, 8b 3 out d3
14,67,Jun 22,TEX,,TOR,L,5-6,8-8,,5,0.0,0,0,0,0,0,0,1,5.59,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,1.94,-0.068,-0.38, 8t 1-- 1 out a2, 8t 12- 1 out a2
15,122,Aug 22(1),TEX,,MIL,W,12-6,6-8,H(1),60,2.1,4,3,3,0,1,2,0,6.75,11,2,4,1,0,4,,0,0,0,0,0,11,0,0,0,0,0,0,.76,-0.079,-2.06, 6t --- 0 out a3, 8t 1-- 1 out a2
16,125,Aug 24,TEX,,MIL,W,4-3,10-10,,1,1.0,0,0,0,0,1,0,0,6.23,3,0,2,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.78,0.134,0.48,10t --- 0 out tie,10t 3 out tie
17,130,Aug 29,TEX,@,KCR,L,3-7,7-7,,4,0.1,0,0,0,0,0,0,0,6.08,1,0,1,0,0,0,,2,1,1,0,0,0,0,0,0,0,1,0,.78,-0.020,-0.18, 7b 1-3 1 out d2, 7b --3 2 out d3
18,137,Sep 6,TEX,@,MIL,L,2-6,7-GF(8),,7,1.2,0,0,0,0,1,0,0,5.40,4,1,2,0,0,0,,2,0,0,0,0,4,0,0,0,1,0,0,.10,0.010,1.66, 7b 1-3 1 out d5, 8b end d 4
19,140,Sep 9,TEX,@,OAK,L,3-6,4-6,,2,2.1,2,0,0,1,1,0,0,4.67,9,2,3,2,0,2,,2,0,0,0,0,8,0,0,0,1,0,0,.24,0.035,1.50, 4b -23 2 out d4, 6b 3 out d4
20,143,Sep 13,TEX,@,CAL,L,1-10,6-GF(8),,3,2.1,3,0,0,1,2,0,0,4.12,11,3,2,0,0,3,,3,0,0,0,0,10,1,0,0,0,0,0,.00,0.001,1.73, 6b 123 2 out d9, 8b end d 9
21,150,Sep 20,TEX,,CAL,L,4-6,8-9,,6,0.2,2,2,2,1,1,0,0,4.87,5,1,0,0,0,2,,1,1,0,0,0,4,1,0,0,0,0,0,.98,-0.104,-1.48, 8t 1-- 1 out a4, 9t 12- 0 out a3
22,151,Sep 21,TEX,,CAL,L,2-9,6-6,,0,1.0,0,0,0,1,1,0,1,4.64,5,0,2,0,0,0,,3,3,0,0,0,2,0,0,0,0,1,0,.13,-0.011,-0.69, 6t 123 0 out d5, 6t 3 out d8
23,154,Sep 24,TEX,@,MIN,L,5-9,5-6,,2,2.0,2,1,1,0,2,0,0,4.63,8,3,1,0,0,2,,3,3,0,0,0,8,1,0,0,0,0,0,.61,-0.097,-1.08, 5b 123 0 out d1, 6b 3 out d5
