140 (139),Sep 9,ARI,,SFG,W,2-1,GS,28,7.0,4,0,0,4,0,RF
144 (3),Sep 14,ARI,,SDP,L,3-10,GF,14,4.0,0,0,0,0,0,CF
158 (13),Sep 30,ARI,,COL,W,3-1,CG,36,9.0,0,0,0,0,0,RF
159,Oct 1,ARI,,COL,W,8-6,GF,22,5.0,0,1,0,1,0,PH LF
160,Oct 2,ARI,,HOU,L,5-21,CG,57,9.0,6,0,0,6,0,RF
161,Oct 3,ARI,,HOU,L,2-6,CG,43,9.0,5,1,0,6,1,RF
162,Oct 4,ARI,,HOU,W,5-3,CG,39,9.0,0,0,0,0,0,RF
