1,4,Apr 19,CIN,,PIT,L,3-9,,,99,4.0,8,4,3,2,4,0,0,6.75,20,,,,,17,,,,,0,
2,18,May 7,CIN,@,STL,L,1-9,,,17,2.0,4,3,2,1,0,0,0,7.50,11,,,,,8,,,,,0,
3,33,May 24,CIN,,BRO,L,2-6,,,16,1.0,0,0,0,1,0,0,0,6.43,4,,,,,3,,,,,0,
4,44,Jun 3,CIN,,STL,L,2-6,,,9,1.0,2,3,3,1,1,1,0,9.00,6,,,,,5,,,,,0,
