1,141,Sep 7,CHW,,MIN,W,11-10,9-9,,99,0.2,0,0,0,0,1,0,0,0.00,2,8,5,2,0,1,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,.01,0.000,0.31, 9t --- 1 out d6, 9t 3 out d6
2,144,Sep 10,CHW,,CLE,L,2-6,9-GF,,2,1.0,1,1,0,1,1,0,0,0.00,5,23,15,4,1,0,3,3,0,0,,0,0,0,0,0,3,1,0,0,0,1,0,.13,-0.017,-0.43, 9t --- 0 out d3, 9t end d 4
3,145,Sep 11,CHW,,CLE,L,3-8,3-6,L(0-1),0,2.2,2,1,1,2,4,0,0,2.08,12,46,25,8,5,0,6,2,0,0,,3,0,0,0,0,10,1,0,0,0,0,0,1.47,0.148,1.80, 3t 123 2 out d2, 6t -2- 1 out tie
4,159,Sep 27,CHW,,KCR,W,10-0,GS-6,W(1-1),15,6.0,2,0,0,2,8,0,0,0.87,22,97,62,8,16,7,5,1,1,0,74,,,0,0,0,20,0,0,0,1,0,1,.86,0.211,3.44, 1t start tie, 6t 3 out a6
