1,109,Jul 31,MIL,,ARI,L,2-8,6-8,,99,2.1,2,1,1,0,1,1,0,3.86,8,26,15,4,2,4,3,2,0,0,,1,0,0,0,0,8,0,0,0,1,0,0,.16,0.005,0.26, 6t 1-- 2 out d4, 8t 3 out d5
2,122,Aug 14,MIL,@,SDP,L,0-7,6-7,,13,2.0,0,0,0,0,1,0,0,2.08,6,18,12,3,1,2,3,0,1,0,,0,0,0,0,0,6,0,0,0,0,0,0,.05,0.007,0.94, 6b --- 0 out d5, 7b 3 out d5
3,126,Aug 19,MIL,,CIN,L,2-8,6-8,,4,3.0,0,0,0,0,2,0,0,1.23,9,37,22,5,2,2,5,2,2,0,,0,0,0,0,0,9,0,0,0,0,0,0,.03,0.006,1.53, 6t --- 0 out d7, 8t 3 out d7
4,130,Aug 23,MIL,,SDP,L,11-13,10-GF(10),,3,1.0,1,0,0,1,3,0,0,1.08,5,21,14,1,4,0,1,1,0,0,,1,1,0,0,0,4,0,0,0,0,0,0,.47,-0.011,0.14,10t -2- 0 out d2,10t end d 3
5,132,Aug 25,MIL,@,COL,L,6-11,8-GF(8),,1,1.0,0,0,0,0,0,0,0,0.96,3,12,8,1,2,2,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.03,0.002,0.62, 8b --- 0 out d5, 8b end d 5
6,137,Aug 30,MIL,@,ARI,L,3-7,6-7,,4,2.0,2,2,2,0,1,1,0,2.38,8,21,15,0,5,1,6,2,2,0,,0,0,0,0,0,8,1,0,0,0,0,0,.09,-0.015,-0.98, 6b --- 0 out d5, 7b 3 out d6
7,141,Sep 4,MIL,,PHI,L,2-6,5-7,,4,3.0,0,0,0,0,1,0,0,1.88,9,22,16,7,1,4,4,0,1,0,,0,0,0,0,0,9,0,0,0,0,0,0,.17,0.040,1.53, 5t --- 0 out d5, 7t 3 out d4
8,146,Sep 9,MIL,@,HOU,L,2-6,6-8,,4,2.2,2,0,0,0,3,0,0,1.59,9,36,25,6,3,4,2,0,1,0,,0,0,0,0,0,9,0,0,0,1,0,0,.12,0.018,1.40, 6b --- 0 out d4, 8b --- 2 out d4
9,149,Sep 12,MIL,@,CHC,L,12-15,7-7,,2,1.0,3,4,4,1,2,2,0,3.50,7,32,19,5,3,1,3,1,0,0,,0,0,0,0,0,6,1,0,0,0,0,0,.38,-0.063,-3.47, 7b --- 0 out a7, 7b 3 out a3
10,150,Sep 13,MIL,@,CHC,L,10-11,6-6,,0,0.1,0,0,0,0,0,0,0,3.44,1,4,3,0,1,1,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,.31,0.009,0.38, 6b --3 2 out d4, 6b 3 out d4
11,152,Sep 15,MIL,@,CIN,L,1-5,7-GF(8),,1,2.0,1,0,0,0,3,0,0,3.10,6,27,20,6,3,0,3,1,1,0,,1,1,0,0,0,6,1,0,0,0,0,0,.10,-0.011,0.43, 7b 1-- 0 out d3, 8b end d 4
12,156,Sep 20,MIL,,STL,L,6-11,6-6,,4,1.0,0,0,0,0,1,0,0,2.95,3,12,8,1,2,1,1,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.02,0.002,0.51, 6t --- 0 out d8, 6t 3 out d8
13,158,Sep 23,MIL,,CHC,W,8-7,7-7,,2,0.1,0,0,0,0,0,0,0,2.91,1,7,4,1,0,0,1,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,.07,0.002,0.51, 7t 1-3 2 out d7, 7t 3 out d7
