109 (108),Jul 31,MIL,,ARI,L,2-8,,8,2.1,0,1,0,1,0,P
122 (12),Aug 14,MIL,@,SDP,L,0-7,,6,2.0,0,0,0,0,0,P
126 (3),Aug 19,MIL,,CIN,L,2-8,,9,3.0,0,0,0,0,0,P
130 (3),Aug 23,MIL,,SDP,L,11-13,GF,5,1.0,0,0,0,0,0,P
132 (1),Aug 25,MIL,@,COL,L,6-11,GF,3,1.0,0,0,0,0,0,P
137 (4),Aug 30,MIL,@,ARI,L,3-7,,8,2.0,0,1,0,1,0,P
141 (3),Sep 4,MIL,,PHI,L,2-6,,9,3.0,0,0,0,0,0,P
146 (4),Sep 9,MIL,@,HOU,L,2-6,,9,2.2,0,0,0,0,0,P
149 (2),Sep 12,MIL,@,CHC,L,12-15,,7,1.0,0,0,0,0,0,P
150,Sep 13,MIL,@,CHC,L,10-11,,1,0.1,0,0,0,0,0,P
152 (1),Sep 15,MIL,@,CIN,L,1-5,GF,6,2.0,0,0,0,0,0,P
156 (3),Sep 20,MIL,,STL,L,6-11,,3,1.0,0,0,0,0,0,P
158 (1),Sep 23,MIL,,CHC,W,8-7,,1,0.1,0,0,0,0,0,P
