1,65,Jun 30,PHA,@,WSH,L,2-12,7-GF(8),,99,2.0,1,2,2,4,0,0,0,9.00,11,,1,0,0,7,1,0,0,0,0,0
2,129,Sep 1,PHA,@,WSH,L,3-12,5-GF(8),,62,4.0,3,3,3,7,1,0,0,7.50,20,,0,1,0,12,0,0,0,1,1,0
3,145,Sep 21,PHA,,DET,W,10-7,GS-4,,19,4.0,6,5,4,5,1,0,0,8.10,24,28,2,0,0,18,0,0,0,0,1,1
