4,58,Jun 8,TOR,@,ATL,L,3-4,6-6,,99,0.2,0,0,0,0,1,0,0,0.00,2,11,8,1,1,0,1,0,0,0,,2,1,0,0,0,2,0,0,0,0,0,0,2.26,-0.022,0.17, 6b 1-3 1 out tie, 6b 3 out d1
5,60,Jun 10,TOR,@,ATL,W,12-4,8-8,,1,1.0,1,0,0,0,0,0,0,0.00,4,12,8,3,0,2,2,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.04,0.002,0.49, 8b --- 0 out a8, 8b 3 out a8
6,61,Jun 11,TOR,,WSN,L,3-6,1-4,,0,3.2,3,3,2,2,3,1,0,3.38,17,59,34,8,4,7,5,1,2,0,,1,1,1,0,0,14,0,0,0,0,1,1,.84,-0.194,-1.72, 1t -2- 0 out tie, 4t --3 2 out d3
7,90,Jul 16,TOR,@,NYY,L,3-6,7-7,,34,1.0,0,0,0,0,1,0,0,2.84,3,9,7,1,2,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.16,0.089,0.52, 7b --- 0 out tie, 7b 3 out tie
8,95,Jul 22,TOR,@,BOS,W,15-7,6-6,,5,0.0,1,0,0,0,0,0,0,2.84,1,6,3,2,0,0,1,1,0,0,,1,1,0,0,0,1,0,0,0,0,0,0,.45,-0.031,-0.91, 6b -2- 2 out a5, 6b 1-- 2 out a4
9,96,Jul 24,TOR,,OAK,L,2-7,7-7,,1,0.2,2,2,2,0,1,0,0,5.14,4,17,11,3,2,1,2,1,0,0,,0,0,0,0,0,4,1,1,0,0,0,0,.90,-0.117,-0.86, 7t --- 0 out d1, 7t --3 2 out d2
10,97,Jul 25,TOR,,OAK,L,0-16,2-2,,0,0.2,2,1,1,0,0,0,0,5.87,4,20,15,3,1,3,1,1,0,0,,3,3,0,0,0,4,1,0,0,0,0,0,.23,-0.055,-2.42, 2t 123 1 out d5, 2t 3 out d9
11,135,Sep 4,TOR,,BAL,L,0-12,8-8,,40,1.0,4,2,2,0,0,0,0,7.27,7,22,16,4,1,3,4,3,1,0,,2,2,0,0,0,7,1,0,0,1,0,1,.00,-0.001,-2.01, 8t -23 0 out d8, 8t 3 out d12
12,149,Sep 21,TOR,@,TBR,L,1-12,3-5,,16,2.2,3,1,1,2,1,0,0,6.35,12,40,21,8,1,4,5,3,2,0,,2,0,0,0,0,10,2,0,0,1,0,0,.09,0.006,1.31, 3b -23 1 out d7, 5b 3 out d8
13,152,Sep 24(1),TOR,@,BAL,L,1-4,8-GF(8),,2,1.0,1,0,0,0,1,0,0,5.84,3,15,12,0,2,1,1,1,0,0,,0,0,1,1,0,3,0,0,0,0,0,0,.11,0.007,0.51, 8b --- 0 out d3, 8b end d 3
14,155,Sep 26,TOR,@,BAL,L,2-12,7-7,,1,1.0,2,2,2,0,1,1,0,6.75,5,19,14,2,4,2,2,1,0,0,,0,0,0,0,0,5,0,0,0,1,0,1,.01,-0.005,-1.49, 7b --- 0 out d6, 7b 3 out d8
15,157,Sep 28,TOR,,NYY,L,4-11,7-8,,1,1.0,1,1,1,0,0,0,0,6.91,4,16,12,2,1,2,2,0,1,0,,2,0,0,0,0,4,1,0,0,0,0,0,.15,0.006,0.79, 7t -23 2 out d6, 8t -2- 2 out d4
16,159,Sep 30,TOR,,NYY,L,6-9,9-GF,,1,0.1,0,0,0,0,0,0,0,6.75,1,4,3,0,0,1,0,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,.15,0.004,0.50, 9t 1-3 2 out d4, 9t end d 4
17,160,Oct 1,TOR,,MIN,W,6-5,6-6,,0,1.0,1,0,0,1,0,0,0,6.32,5,15,8,1,0,2,2,0,1,0,,0,0,0,0,0,4,0,0,0,0,0,0,.72,0.025,0.51, 6t --- 0 out d3, 6t 3 out d3
