1,121 (120),Sep 3,PHA,,BOS,L,2-10,0-0,2,2,0,0,0,0,0,0,0,,1,0,0,,,,0,,.000,.000,.000,.000,9,P
2,125 (3),Sep 7 (1),PHA,,WSH,W,6-5,GS-0,2,2,0,0,0,0,0,0,0,,2,0,0,,,,0,,.000,.000,.000,.000,9,P
3,132 (6),Sep 11 (2),PHA,,SLB,L,4-9,0-0,1,1,0,0,0,0,0,,0,,1,0,0,,,,0,,.000,.000,.000,.000,9,P
4,134 (1),Sep 14,PHA,,SLB,L,4-12,0-0,1,1,0,0,0,0,0,,0,,0,0,0,,,,0,,.000,.000,.000,.000,9,P
