1,146 (145),Sep 26 (1),WSH,,CHW,L,3-15,8-GF,1,1,0,1,1,0,0,1,0,0,0,0,0,,0,0,0,0,1.000,1.000,2.000,3.000,2,.00,0.000,1.24,PH 1B
2,152 (5),Oct 2,WSH,,DET,L,5-12,CG,4,4,0,0,0,0,0,0,0,0,3,0,0,,0,0,0,0,.200,.200,.400,.600,6,.30,-0.030,-1.02,1B
3,153,Oct 3,WSH,,DET,L,1-4,CG,4,4,0,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,.333,.333,.444,.778,6,.88,0.012,0.07,1B
