3,1,Apr 14,PHA,@,NYY,L,2-8,0-0,2,2,0,0,0,0,0,0,0,,2,0,0,,,,0,,.000,.000,.000,.000,9,P
4,12 (10),Apr 29,PHA,,WSH,L,4-6,0-0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,.000,.000,.000,.000,8,P
