3,1,Apr 14,PHA,@,NYY,L,2-8,,,99,6.0,8,4,3,4,2,0,0,4.50,28,,,,,24,,,,,0,
4,12,Apr 29,PHA,,WSH,L,4-6,,,14,1.1,2,1,1,0,0,0,0,4.91,4,,,,,4,,,,,0,
