5,142,Sep 14,STL,,BRO,W,6-2,CG,W(1-0),99,9.0,5,2,2,6,3,0,0,2.00,35,66,,,,28,1,0,,,0,
6,144,Sep 17(2),STL,,BSN,T,2-2,,,2,5.0,3,0,0,5,3,0,0,1.29,21,,,,,14,,,,,0,
7,149,Sep 21(1),STL,,PHI,L,3-8,,,3,5.0,4,2,1,4,1,0,2,1.42,22,,,,,16,,,,,0,
