90 (89),Jul 13,ATL,,PIT,W,9-1,GF,6,1.0,0,0,0,0,0,P
93 (2),Jul 16,ATL,,CIN,L,3-10,,7,2.0,0,0,0,0,0,P
95 (1),Jul 18,ATL,,CIN,L,4-5,GF,10,2.0,0,1,0,1,0,P
106 (10),Jul 29,ATL,@,ARI,W,14-0,,4,1.0,0,0,0,0,0,P
107,Jul 31,ATL,,HOU,W,12-4,GF,3,1.0,0,0,0,0,0,P
131 (23),Aug 26,ATL,@,STL,L,1-4,,4,1.0,0,1,0,1,0,P
135 (3),Aug 31,ATL,,NYM,L,1-7,GF,7,1.0,0,1,0,1,0,P
140 (4),Sep 5,ATL,,PHI,W,9-8,,6,1.1,0,0,0,0,0,P
143 (2),Sep 9,ATL,,WSN,L,4-7,,7,1.0,0,0,0,0,0,P
145 (1),Sep 11,ATL,@,NYM,W,13-5,,4,1.0,0,0,0,0,0,P
147 (1),Sep 14,ATL,@,WSN,W,8-5,GF,7,2.0,0,0,0,0,0,P
150 (2),Sep 17,ATL,,FLA,W,11-6,,6,0.2,1,0,0,1,0,P
162 (11),Sep 30,ATL,@,HOU,L,0-3,GF,3,1.0,0,0,0,0,0,P
