1,52 (51),Jun 15,SLB,,BOS,W,10-0,CG,4,2,0,2,0,0,0,,1,,0,0,1,,,,0,,1.000,1.000,1.000,2.000,8,C
2,53,Jun 16,SLB,,BOS,L,1-9,CG,3,3,1,2,1,1,0,,0,,0,0,0,,,,0,,.800,.833,1.400,2.233,8,C
3,56 (2),Jun 20,SLB,,NYY,W,4-2,GS-0,2,1,0,0,0,0,0,,1,,1,0,0,,,,0,,.667,.750,1.167,1.917,8,C
4,67 (10),Jul 2 (2),SLB,@,CHW,W,9-0,CG,5,5,1,3,0,0,0,,0,,0,0,0,,,,0,,.636,.692,.909,1.601,8,C
5,68,Jul 4 (1),SLB,@,CHW,L,4-8,GS-0,3,3,0,1,0,0,0,,0,,0,0,0,,,,0,,.571,.625,.786,1.411,8,C
6,75 (6),Jul 11,SLB,@,WSH,L,2-4,0-GF,1,1,0,0,0,0,0,,0,,0,0,0,,,,0,,.533,.588,.733,1.322,9,PH
7,76,Jul 13 (1),SLB,@,WSH,W,3-2,CG,3,3,0,1,0,1,0,,0,,2,0,0,,,,0,,.500,.550,.778,1.328,8,C
8,77,Jul 13 (2),SLB,@,WSH,W,4-2,0-0,1,1,0,0,0,0,0,,0,,0,0,0,,,,0,,.474,.524,.737,1.261,9,PH
9,80 (2),Jul 16,SLB,@,NYY,L,1-10,0-GF,1,1,0,0,0,0,0,0,0,,1,0,0,,,,0,,.450,.500,.700,1.200,8,C
10,84 (3),Jul 21 (1),SLB,@,BOS,L,1-2,0-GF,1,1,0,0,0,0,0,0,0,,0,0,0,,,,0,,.429,.478,.667,1.145,9,PH
11,86 (1),Jul 22,SLB,@,BOS,W,4-2,CG,4,3,0,0,0,0,0,0,1,,1,0,0,,,,0,,.375,.444,.583,1.028,8,C
12,97,Aug 8,PHA,@,CLE,L,1-5,CG,3,2,0,0,0,0,0,,1,,0,0,0,,,,0,,.346,.433,.538,.972,8,C
13,118 (20),Aug 31 (2),PHA,@,NYY,W,2-1,CG,3,3,0,1,0,0,0,1,0,,0,0,0,,,,0,,.345,.424,.517,.941,8,C
14,120 (1),Sep 1 (2),PHA,@,NYY,W,4-0,CG(8),3,3,2,1,0,0,0,0,0,,0,0,0,,,,0,,.344,.417,.500,.917,8,C
15,121,Sep 2,PHA,@,NYY,W,5-2,CG,4,4,0,0,0,0,0,0,0,,0,0,0,,,,0,,.306,.375,.444,.819,8,C
16,122,Sep 3,PHA,@,NYY,L,1-2,GS-0,2,2,0,0,0,0,0,0,0,,1,0,0,,,,0,,.289,.357,.421,.778,8,C
17,123,Sep 4 (1),PHA,@,BOS,L,1-7,CG,4,4,0,1,0,0,0,0,0,,1,0,0,,,,0,,.286,.348,.405,.753,8,C
