1,70,Jul 4(2),PHI,@,BRO,L,3-5,8-GF(8),,99,1.0,1,0,0,0,0,0,0,0.00,3,,0,0,0,3,0,0,0,0,0,0
2,71,Jul 5,PHI,,STL,W,10-9,GS-5,,0,5.0,5,6,4,3,1,1,0,6.00,24,35,1,0,1,21,1,0,0,1,0,3
3,75,Jul 9,PHI,,STL,L,4-7,GS-7,,3,7.0,10,4,4,2,4,1,0,5.54,30,43,0,1,0,28,2,0,0,1,0,0
4,79,Jul 13,PHI,,PIT,L,2-10,GS-,L(0-1),3,8.0,13,8,7,0,1,1,0,6.43,37,27,,,,36,,,,,0,
5,83,Jul 17,PHI,,CHC,L,3-16,GS-,L(0-2),3,3.2,6,6,6,4,1,1,0,7.66,22,22,,,,17,,,,,0,
6,87,Jul 21,PHI,@,CIN,L,5-8,6-6,BS(1),3,0.2,1,1,1,2,0,0,0,7.82,4,,0,1,0,1,0,1,0,0,1,0
7,88,Jul 23,PHI,@,STL,L,2-8,6-GF(8),,1,3.0,2,2,2,1,1,0,1,7.62,13,,0,0,0,8,0,0,0,0,2,0
8,91,Jul 26,PHI,@,CHC,L,10-13,,,2,3.2,8,5,5,2,3,1,0,8.16,19,,,,,17,,,,,0,
9,106,Aug 12,PHI,,STL,L,5-7,5-8,,16,4.0,4,1,1,0,4,0,0,7.50,15,,0,0,0,14,0,1,0,0,1,0
10,109,Aug 16,PHI,,CIN,L,3-7,,,3,1.0,2,1,1,0,0,0,0,7.54,5,,,,,5,,,,,0,
11,116,Aug 22,PHI,,CHC,L,7-16,2-7,,5,5.2,8,4,4,1,2,0,0,7.38,27,,0,0,0,26,3,0,0,0,0,1
12,120,Aug 26,PHI,,STL,W,7-6,9-GF,W(1-2),3,1.0,1,0,0,0,0,0,0,7.21,4,,0,0,0,3,1,0,0,0,0,0
13,124,Aug 31,PHI,@,BSN,W,9-5,,W(2-2),4,1.0,0,0,0,2,0,0,0,7.05,5,,,,,3,,,,,0,
14,126,Sep 1(2),PHI,@,BRO,W,8-6,,,0,1.1,2,2,2,2,0,0,0,7.24,8,,,,,6,,,,,0,
15,132,Sep 8(1),PHI,@,STL,W,8-6,,,6,0.0,1,1,1,1,0,0,0,7.43,2,,,,,1,,,,,0,
16,133,Sep 8(2),PHI,@,STL,L,3-4,,,-1,1.0,0,0,0,0,0,0,0,7.28,3,,,,,3,,,,,0,
17,139,Sep 16(2),PHI,@,PIT,L,2-5,5-6,,7,2.0,3,1,1,0,0,0,0,7.16,8,,0,0,0,8,1,0,0,0,0,0
18,141,Sep 18,PHI,@,CIN,L,5-9,8-GF(8),,1,1.0,0,0,0,0,0,0,0,7.02,3,,0,0,0,3,0,0,0,0,0,0
19,145,Sep 24,PHI,,BRO,W,8-6,8-8,,5,0.1,4,1,1,0,0,0,0,7.15,4,,0,0,0,4,0,0,0,0,0,0
20,154,Oct 5(2),PHI,,NYG,L,3-12,,,10,1.0,3,3,3,3,1,0,0,7.54,9,,,,,5,,,,,0,
