3 (2),Apr 7,WSN,@,PHI,W,5-4,GS,31,7.0,0,0,0,0,0,LF
4,Apr 8,WSN,@,FLA,L,0-9,CG,38,8.0,1,0,0,1,0,LF
7 (2),Apr 11,WSN,@,ATL,L,2-11,CG,42,8.0,3,0,0,3,0,LF
12 (4),Apr 17,WSN,,ARI,W,7-3,GS,31,7.0,1,0,0,1,0,LF
13,Apr 18,WSN,,FLA,L,4-9,GS,35,7.0,3,0,0,3,0,LF
15 (1),Apr 20,WSN,,ATL,W,2-0,GS,29,8.0,5,0,0,5,0,LF
17 (1),Apr 22,WSN,@,NYM,L,1-3,GS,31,6.0,1,1,0,2,0,LF
18,Apr 23,WSN,@,NYM,L,5-10,GF,12,3.0,1,0,0,1,0,PH RF
19,Apr 24,WSN,@,NYM,W,11-4,GF,10,2.0,1,0,0,1,0,LF
21 (1),Apr 26,WSN,,PHI,W,3-1,GF,3,1.0,0,0,0,0,0,PR LF
