1,8 (7),Apr 22,NYG,@,BRO,L,3-5,0-0,1,1,0,0,0,0,0,0,0,,1,0,0,,,,0,0,.000,.000,.000,.000,9,PH
2,12 (3),Apr 26,NYG,@,PHI,L,4-6,0-0,1,1,0,1,0,0,0,0,0,,0,0,0,,,,0,0,.500,.500,.500,1.000,9,PH
