1,Mar 28,ATL,@,PHI,L,4-10,,5,0.2,0,0,0,0,0,P
3 (1),Mar 31,ATL,@,PHI,L,1-5,,7,1.0,0,0,0,0,0,P
6 (2),Apr 4,ATL,,CHC,W,9-4,,9,2.0,0,0,0,0,0,P
16 (9),Apr 16,ATL,,ARI,L,6-9,,4,1.0,0,0,0,0,0,P
20 (3),Apr 20 (2),ATL,@,CLE,W,8-7,,15,3.2,1,0,0,1,0,P
31 (10),May 2,ATL,,SDP,L,2-11,,9,1.0,0,0,0,0,0,P
