110 (109),Aug 5,CLE,,SEA,W,15-14,,30,6.0,0,1,0,1,0,P
139 (28),Sep 5,CLE,@,BOS,L,7-10,,10,1.1,0,0,0,0,0,P
161 (21),Oct 6,CLE,@,TOR,L,2-5,,5,1.2,0,0,0,0,0,P
