111,5,Apr 14,TEX,,MIL,L,1-8,6-7,,99,2.0,3,1,1,2,0,0,0,4.50,11,2,4,0,0,3,,0,0,0,0,0,9,1,0,0,0,0,0,.07,0.000,0.03, 6t --- 0 out d7, 7t 3 out d8
112,13,Apr 23,TEX,,BAL,L,1-11,7-8,,8,1.0,3,3,3,0,1,0,0,12.00,6,2,0,0,0,3,,0,0,0,0,0,6,0,0,0,1,0,1,.21,-0.009,-1.33, 7t --- 0 out d4, 8t 123 0 out d4
113,16,Apr 27,TEX,,TOR,L,8-9,7-9,BS(1),3,3.0,4,3,3,0,4,2,0,10.50,13,5,0,0,0,4,,0,0,1,0,0,13,0,0,0,0,0,0,1.16,-0.225,-1.45, 7t --- 0 out a3, 9t 3 out tie
114,24,May 7,TEX,,DET,L,1-10,7-8,,9,1.0,3,2,2,0,1,1,0,11.57,6,2,0,0,0,3,,0,0,0,0,0,6,1,0,0,0,0,0,.02,-0.001,-1.87, 7t --- 0 out d7, 8t 1-- 0 out d9
