1,Apr 14,CHW,@,SLB,W,7-6,GF,0,1.0,0,0,0,0,0,
4 (2),Apr 17,CHW,@,SLB,L,3-4,GF,0,1.2,0,0,0,0,0,
9 (4),Apr 22,CHW,,SLB,W,5-4,GF,0,2.0,1,0,0,1,0,
