1,Apr 14,SLB,@,CHW,L,0-3,CG,0,8.0,3,0,0,3,0,
2,Apr 15,SLB,@,CHW,W,5-4,CG,0,9.0,1,1,0,2,0,
3,Apr 18,SLB,@,DET,L,2-3,CG,0,8.0,1,0,0,1,0,
4,Apr 21,SLB,,CHW,W,4-1,CG,0,9.0,3,0,0,3,0,
5,Apr 25,SLB,,DET,W,6-5,GS,0,9.0,2,0,0,2,0,
6,Apr 27,SLB,,DET,L,1-7,CG,0,9.0,0,1,0,1,0,
7,Apr 28,SLB,,DET,L,1-7,CG,0,9.0,0,0,0,0,0,
8,Apr 29,SLB,,DET,L,0-5,CG,0,9.0,1,0,0,1,0,
