1,Apr 6,MIA,,ATL,L,1-2,GS,28,7.0,2,1,0,3,0,P
6 (4),Apr 12,MIA,,TBR,L,5-8,GS,22,5.0,0,2,0,2,0,P
38 (31),May 17,MIA,,ATL,L,0-6,GS,27,5.1,0,1,0,1,0,P
43 (4),May 22,MIA,,BAL,L,5-8,GS,25,5.0,1,0,1,2,0,P
