4 (3),Apr 15,DET,@,CHW,L,4-9,GF,0,2.0,0,1,0,1,0,
15 (10),Apr 30,DET,,CLE,L,6-12,,0,2.0,0,3,0,3,0,
19 (3),May 5,DET,,SLB,L,4-5,GF,0,0.1,0,0,0,0,0,
23 (3),May 10,DET,@,PHA,W,9-3,CG,0,9.0,0,2,0,2,0,
28 (4),May 16,DET,@,WSH,L,3-15,GS,0,0.0,0,0,0,0,0,
