25,8,Apr 21,DET,,CHW,W,4-3,,W(1-0),99,1.0,0,0,0,0,0,0,1,0.00,4,,,,,3,,,,,0,
26,12,Apr 25,DET,@,CLE,L,1-3,,,3,0.0,0,0,0,2,0,0,0,0.00,2,,,,,0,,,,,0,
27,44,Jun 1,DET,@,CHW,L,1-4,,,36,1.0,2,1,1,0,0,0,0,4.50,5,,,,,5,,,,,0,
28,80,Jul 13(2),DET,,NYY,L,8-10,,,41,1.0,1,0,0,0,1,0,0,3.00,3,,,,,3,,,,,0,
29,100,Aug 5(2),DET,@,PHA,L,8-9,,L(1-1),22,5.0,6,2,0,1,4,0,0,1.12,20,,,,,19,,,,,0,
30,129,Sep 4(1),DET,@,SLB,L,2-7,,,29,3.0,3,2,1,0,1,0,0,1.64,13,,,,,13,,,,,0,
31,133,Sep 7,DET,@,CHW,L,8-10,,,2,2.0,3,3,1,0,0,0,0,2.08,8,,,,,7,,,,,0,
32,148,Sep 24,DET,@,WSH,L,4-11,,,16,2.0,4,2,0,1,1,0,0,1.80,9,,,,,8,,,,,0,
