143 (142),Sep 21,SLB,,NYY,L,3-8,GF,0,1.0,0,0,0,0,0,
146 (2),Sep 24,SLB,@,DET,L,8-16,GS,0,5.0,0,3,0,3,0,
149 (2),Sep 27,SLB,,CLE,L,4-8,,0,1.0,0,0,1,1,0,
