115 (114),Aug 9,NYM,,SDP,W,5-4,,8,2.0,0,0,0,0,0,RF
116,Aug 10,NYM,,SDP,L,5-9,CG,43,9.0,3,0,0,3,0,RF
119 (2),Aug 13,NYM,@,ARI,L,4-6,CG,34,8.0,0,0,0,0,0,RF
121 (1),Aug 15,NYM,@,SDP,W,5-4,GF,5,1.0,0,0,0,0,0,RF
124 (2),Aug 19,NYM,,MIL,L,1-6,CG,43,9.0,2,0,0,2,0,RF
128 (3),Aug 23,NYM,@,PHI,L,4-9,GF,7,2.0,0,0,0,0,0,LF
154 (25),Sep 20,NYM,@,STL,L,6-11,GF,4,1.0,2,0,0,2,0,LF
156 (1),Sep 22,NYM,@,STL,W,8-6,GS,30,6.0,1,0,0,1,0,RF
157,Sep 24 (1),NYM,,PHI,W,2-1,GF,10,2.0,0,0,0,0,0,LF
159 (1),Sep 25,NYM,,PHI,L,4-9,CG,50,9.0,3,1,0,4,0,RF
160,Sep 26,NYM,,CIN,L,5-6,GF,19,4.0,1,0,0,1,0,RF
161,Sep 27,NYM,,CIN,L,4-5,GS,50,11.0,0,0,0,0,0,RF
162,Sep 28,NYM,,CIN,W,3-0,CG,31,9.0,0,0,0,0,0,RF
