2 (1),Apr 2,LAD,@,HOU,L,4-5,GS,23,5.0,2,0,0,2,0,LF
3,Apr 3,LAD,@,HOU,L,2-5,CG,39,8.0,0,0,0,0,0,LF
8 (4),Apr 8,LAD,,ATL,W,1-0,GS,23,6.0,1,0,0,1,0,LF
10 (1),Apr 10,LAD,,ATL,W,9-2,GS,32,7.0,1,0,0,1,0,LF
13 (2),Apr 13,LAD,,FLA,W,3-1,GS,25,7.0,2,0,0,2,0,LF
14,Apr 14,LAD,,FLA,W,6-1,GS,27,7.0,3,0,0,3,0,LF
16 (1),Apr 17,LAD,@,SFG,W,11-2,GF,9,2.0,1,0,0,1,0,PH LF
18 (1),Apr 20,LAD,@,FLA,L,4-7,GS,5,0.0,0,0,0,0,0,LF
39 (20),May 13,LAD,,MON,L,2-3,GS,24,7.0,3,0,0,3,0,LF
41 (1),May 15,LAD,,MON,W,7-2,GS,20,5.0,0,0,1,1,0,LF
42,May 16,LAD,,PHI,W,8-2,GS,23,5.0,0,0,0,0,0,LF
44 (1),May 18,LAD,,PHI,W,7-2,GS,28,6.0,2,0,1,3,0,LF
50 (5),May 25,LAD,@,MON,W,5-3,GS,28,6.0,0,0,0,0,0,LF
51,May 26,LAD,@,MON,W,4-3,GS,16,5.0,2,0,0,2,0,LF
59 (7),Jun 5,LAD,,PIT,L,3-7,GF,4,1.0,0,0,0,0,0,PH LF
61 (1),Jun 7,LAD,,CIN,L,1-2,GS,30,7.0,0,0,0,0,0,LF
65 (3),Jun 11,LAD,,STL,L,3-6,CG,42,9.0,1,0,0,1,0,LF
66,Jun 13,LAD,@,ATL,W,6-3,GS,28,7.0,3,0,0,3,0,LF
68 (1),Jun 15,LAD,@,ATL,W,6-2,GS,25,7.0,0,0,0,0,0,LF
72 (3),Jun 19,LAD,@,CHC,W,4-3,GF,18,5.0,1,0,0,1,0,PH LF
73,Jun 20,LAD,,HOU,L,2-4,GF,3,1.0,0,0,0,0,0,PH LF
74,Jun 21,LAD,,HOU,L,3-11,CG,46,9.0,0,1,0,1,0,LF
75,Jun 22,LAD,,HOU,W,3-0,GS,22,6.0,1,0,0,1,0,LF
76,Jun 23,LAD,,HOU,W,4-3,GS,31,8.0,3,0,0,3,0,LF
77,Jun 25,LAD,,CHC,L,0-2,CG,32,9.0,0,0,0,0,0,LF
81 (3),Jun 29,LAD,@,COL,W,13-10,GF,18,2.0,0,0,0,0,0,PH LF
84 (2),Jul 2,LAD,@,SDP,W,7-3,GS,29,7.0,0,0,0,0,0,LF
92 (7),Jul 13,LAD,,SFG,L,0-7,CG,42,9.0,2,0,0,2,0,LF
97 (4),Jul 18,LAD,@,SFG,W,8-3,GS,26,6.0,1,0,0,1,0,LF
101 (3),Jul 23,LAD,@,FLA,W,7-1,GS,28,6.0,3,1,0,4,1,LF
103 (1),Jul 25,LAD,@,FLA,W,6-3,GS,17,5.0,0,0,0,0,0,LF
112 (8),Aug 4,LAD,,ATL,L,4-6,GS,30,6.0,0,0,0,0,0,LF
118 (5),Aug 12,LAD,@,CIN,W,6-5,GS,18,5.0,2,0,0,2,0,LF
123 (4),Aug 17,LAD,,MON,W,7-6,GS,20,6.0,2,0,0,2,0,LF
125 (1),Aug 20,LAD,,PHI,L,1-3,GS,29,7.0,0,0,0,0,0,LF
131 (5),Aug 27,LAD,@,MON,W,5-1,GS,24,6.0,1,0,0,1,0,LF
134 (2),Aug 30,LAD,@,PHI,W,7-6,GS,22,5.2,1,0,0,1,0,LF
145 (10),Sep 11,LAD,,CIN,W,3-2,GS,18,5.0,1,0,0,1,0,LF
