23,1,Apr 6,SEA,,TEX,L,10-12,8-8,,99,0.0,1,1,1,0,0,0,0,inf,1,3,2,1,0,0,1,0,0,0,,2,2,0,0,0,1,1,0,0,0,0,0,.87,-0.062,-1.73, 8t -23 2 out a4, 8t -2- 2 out a2
24,3,Apr 8,SEA,,TEX,L,1-13,6-8,,1,3.0,3,2,2,3,2,1,0,9.00,14,50,26,5,4,5,4,1,1,0,,0,0,0,0,0,11,0,1,0,1,0,0,.00,0.000,-0.55, 6t --- 0 out d10, 8t 3 out d12
