388,1,Apr 7,MIN,@,CHW,W,12-0,CG,5,5,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,.400,.400,.400,.800,2,.69,0.097,0.93,2B
389,2,Apr 9,MIN,@,CHW,W,6-4,GS-4,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.429,.429,.571,1.000,2,.55,0.028,0.19,2B
390,3,Apr 11,MIN,,OAK,W,8-2,CG,5,4,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,.455,.500,.545,1.045,2,.55,-0.008,0.75,2B
391,4,Apr 15,MIN,@,CAL,W,8-2,CG,5,5,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,.375,.412,.500,.912,2,.61,0.057,0.25,2B
392,5,Apr 16,MIN,@,CAL,L,2-3,CG,5,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.286,.318,.381,.699,2,1.12,-0.148,-0.92,2B
393,6,Apr 17,MIN,@,OAK,L,2-5,CG,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.280,.308,.360,.668,2,1.07,-0.048,-0.36,2B
394,7,Apr 18,MIN,@,OAK,W,11-5,CG,5,5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.400,.419,.467,.886,2,.81,0.043,1.23,2B
395,8,Apr 19,MIN,@,OAK,W,6-3,CG,5,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,.371,.389,.429,.817,2,1.02,-0.001,-1.10,2B
396,9,Apr 21,MIN,,CHW,W,4-3,CG,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.359,.375,.436,.811,2,1.51,0.078,0.08,2B
397,10,Apr 22,MIN,,CHW,W,3-1,CG(5),3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.357,.372,.452,.824,2,.70,-0.011,-0.08,2B
398,11,Apr 23,MIN,,CHW,L,5-7,GS-1,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.357,.372,.452,.824,2,,,,2B
399,23 (11),May 6,MIN,@,DET,L,2-5,9-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.349,.364,.442,.805,8,.13,-0.003,-0.10,PH
400,24,May 7,MIN,@,DET,W,9-6,CG,5,4,2,2,2,0,0,1,1,0,2,0,0,0,0,0,1,0,.362,.388,.489,.877,2,.52,0.049,2.26,2B
401,25,May 8,MIN,@,CLE,W,7-6,CG,5,5,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.365,.389,.481,.870,2,1.69,0.112,0.80,2B
402,26,May 9,MIN,@,CLE,W,5-3,CG,5,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.333,.356,.439,.795,2,1.05,-0.130,-1.55,2B
