185,2,Apr 1,SEA,,CLE,L,7-9,5-7,,99,2.1,1,0,0,2,2,0,0,0.00,11,40,23,7,3,4,3,1,1,0,,1,0,1,0,0,9,1,0,0,0,0,1,.71,0.073,1.37, 5t 1-- 2 out d6, 7t 3 out d2
186,7,Apr 7,SEA,,NYY,L,7-13,GS-4,L(0-1),5,3.1,12,10,10,0,2,3,0,15.88,22,81,45,13,2,5,15,8,1,0,-2,,,0,0,0,21,4,0,0,0,1,0,.43,-0.431,-7.49, 1t start tie, 4t -2- 1 out d8
