1,152,Sep 20,ATL,,CIN,L,4-9,GS-6,L(0-1),99,5.1,8,6,6,1,2,2,0,10.12,25,5,9,1,0,8,29,,,0,0,0,24,0,0,0,0,0,0,.93,-0.624,-3.69, 1t start tie, 6t --- 1 out d2
2,161,Sep 30,ATL,,STL,L,1-3,GS-8,L(0-2),9,8.0,7,3,3,1,2,0,0,6.08,31,14,7,1,1,7,57,,,2,0,0,30,0,0,0,2,0,1,1.04,-0.108,0.38, 1t start tie, 8t 3 out d2
