2 (1),Apr 6,TEX,@,LAA,W,3-2,,5,1.0,0,0,0,0,0,P
3,Apr 7,TEX,@,LAA,L,6-7,,2,0.1,0,0,0,0,0,P
7 (3),Apr 11,TEX,,LAA,L,6-7,,4,0.2,0,0,0,0,0,P
12 (4),Apr 16,TEX,,TOR,L,0-8,,8,2.0,0,1,0,1,0,P
