87 (86),Jul 12,KCR,,ANA,L,3-11,,4,1.2,0,0,0,0,0,P
89 (1),Jul 14,KCR,,ANA,W,12-3,,4,1.0,0,0,0,0,0,P
91 (1),Jul 15 (2),KCR,,TEX,W,6-4,,5,1.0,0,0,0,0,0,P
93 (1),Jul 17,KCR,,CHW,W,8-6,,4,0.2,0,1,0,1,0,P
96 (2),Jul 20 (1),KCR,,CLE,W,7-5,,5,1.0,0,0,0,0,0,P
98 (1),Jul 21,KCR,,CLE,W,13-12,,5,1.0,0,0,1,1,0,P
101 (2),Jul 25,KCR,@,DET,L,2-5,,4,1.0,0,0,0,0,0,P
102,Jul 26,KCR,@,CHW,L,2-10,,6,0.1,0,0,1,1,0,P
104 (1),Jul 28,KCR,@,CHW,L,2-4,,6,1.0,0,0,0,0,0,P
107 (2),Jul 31,KCR,,TOR,L,2-9,,4,1.0,0,0,0,0,0,P
111 (3),Aug 4,KCR,@,MIN,L,4-5,,2,0.1,0,1,0,1,0,P
113 (1),Aug 6,KCR,@,NYY,W,6-2,,3,1.0,0,0,0,0,0,P
115 (1),Aug 8,KCR,@,NYY,L,3-6,,4,1.1,0,0,0,0,0,P
117 (1),Aug 10,KCR,,TBD,L,6-13,GF,5,1.0,0,0,0,0,0,P
118,Aug 11,KCR,,TBD,W,10-0,,4,1.0,0,0,0,0,0,P
119,Aug 13,KCR,,NYY,L,5-10,,4,0.1,0,0,0,0,0,P
120,Aug 14,KCR,,NYY,L,2-3,,5,1.0,0,1,0,1,0,P
122 (1),Aug 16,KCR,@,TBD,W,6-5,,3,1.0,0,0,0,0,0,P
124 (1),Aug 18,KCR,@,TBD,L,6-8,,6,0.2,0,1,0,1,0,P
126 (1),Aug 20,KCR,@,TOR,W,6-5,,9,1.2,0,0,0,0,0,P
129 (2),Aug 23,KCR,,MIN,L,2-9,,3,1.0,0,0,0,0,0,P
132 (2),Aug 26,KCR,,OAK,L,3-6,,6,1.0,0,0,0,0,0,P
134 (1),Aug 28,KCR,,OAK,L,1-7,,4,1.0,0,0,0,0,0,P
154 (19),Sep 20,KCR,,CLE,L,2-6,GF,6,1.0,0,0,0,0,0,P
157 (2),Sep 24,KCR,,DET,W,17-2,,3,1.0,0,0,0,0,0,P
162 (4),Sep 29,KCR,@,CLE,L,3-7,,7,1.0,0,0,1,1,0,P
