1,146 (145),Sep 13,ATL,,HOU,W,3-2,13-GF(13),1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,1.000,,,9,4.38,0.075,0.36,PH
2,162 (15),Oct 2,ATL,,CIN,L,3-8,4-GF,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.000,.667,.000,.667,5,.62,0.001,0.02,1B
